sentence_id,dialogue_id,utterance_de,speaker,label,orig_dialogue_id
7,796,Oh.,Fake Monica,neutral,797
8,796,"Nicht, dass du mich falsch verstehst, ich habe dich nicht angezeigt.",Monica,joy,797
9,796,Aber leider hast du nur bis 'Memor' gesungen.,Fake Monica,neutral,797
10,796,NOT FOUND,Monica,surprise,797
11,796,Und nun sitzt du im Gefängnis. Wie soll ich ohne dich zurechtkommen?,Monica,sadness,797
12,796,Wer wird jetzt mit mir eine Botschafterparty sprengen?,Monica,sadness,797
13,796,Und wer geht jetzt mit mir in den Big Apple Circus?,Monica,sadness,797
0,797,"Ach, Mindy, du bist blöd.",Rachel,disgust,798
1,797,Wie meinst du das?,Mindy,neutral,798
2,797,Riech mal bitte.,Rachel,neutral,798
3,797,"Oh, nein.",Mindy,fear,798
4,797,Es tut mir wirklich sehr leid.,Rachel,sadness,798
5,797,"Oh, nein, es tut mir so furchtbar leid, Rachel.",Mindy,sadness,798
6,797,Nicht übel.,Joey,surprise,798
0,798,(MIT NASALER STIMME) Eine Spritze kommt überhaupt nicht infrage. Aber Sie,Ross,fear,799
1,798,können mir das Serum in den Mund spritzen. Wie mit einer Wasserpistole.,Ross,fear,799
2,798,Mein Bruder hat eine Spritzenphobie.,Monica,neutral,799
3,798,Hast du ihm das mit der Wasserpistole vorgeschlagen?,Ross,neutral,799
4,798,"Mein Bruder, Dr. der Philosophie, würde gern wissen,",Monica,neutral,799
5,798,In diesem Fall hilft nur eine Injektion. Wollen wir's hinter uns bringen.,Doctor,neutral,799
6,798,Oh.,Ross,neutral,799
0,799,NOT FOUND,Ross,fear,800
1,799,NOT FOUND,Monica,neutral,800
0,800,"Ganz ruhig. Ähm, der Doktor sagt, dass es nur mit einer Spritze geht.",Monica,neutral,801
1,800,"Du wirst ganz tapfer sein müssen, hörst du?",Monica,neutral,801
2,800,- Willst du mein Händchen halten? - Ja.,Monica,neutral,801
3,800,- Ok. - Ok.,Ross,neutral,801
4,800,- Willst du mein Händchen halten? - Ja.,Monica,neutral,801
5,800,(LACHT),Ross,fear,801
6,800,(RUFT) Du sollst nicht so fest drücken!,Monica,neutral,801
7,800,(RUFT) Du sollst nicht so fest drücken!,Monica,anger,801
8,800,- Willst du mein Händchen halten? - Ja.,Monica,anger,801
0,801,"Du wirst mich bewundern. Sieh dir das an, ich habe Sting Karten!",Ross,joy,802
1,801,"Oh, mein Gott, ich bewundere dich wirklich. Wie hast du das hingekriegt?",Phoebe,joy,802
2,801,"Weißt du, ich werde es mal so sagen:",Ross,neutral,802
3,801,- Und wo werden wir sitzen? - Balkon-Mitte.,Phoebe,joy,802
4,801,NOT FOUND,Ross,neutral,802
0,802,Sie sind eine gemeine alte Frau!,Boy in the Cape,anger,803
1,802,Warte! Halt den... Heul doch nicht.,Rachel,sadness,803
2,802,Du musst dich nicht drauf einlassen.,Monica,surprise,803
3,802,"Weißt du, es sind deine inneren Werte, die mir am meisten bedeuten.",Monica,joy,803
4,802,"Du bist zuverlässig, aufrichtig und charakterfest.",Monica,joy,803
5,802,"Stärken, die ich an dem Mann, den ich liebe, so sehr schätze.",Monica,joy,803
6,802,"Hierbei geht's um was anderes. Na, komm schon!",Chandler,anger,803
0,803,"Oh, hi, Mr. Treeger.",Rachel,fear,804
1,803,Was soll denn das?,Mr. Treeger,neutral,804
2,803,Ähm... Oh! Oh!,Rachel,joy,804
3,803,"Ich habe eben den Müllschlucker freigeräumt, den Sie vollstopfen!",Mr. Treeger,anger,804
4,803,"Bitte entschuldigen Sie. Ich bin nicht so oft hier, wissen Sie.",Rachel,sadness,804
5,803,NOT FOUND,Mr. Treeger,anger,804
6,803,"'Ach, Daddy, kauf mir eine Pizza.",Mr. Treeger,disgust,804
7,803,"Sie denken, dass Sie hier einfach reinkommen können",Mr. Treeger,anger,804
8,803,"Wie wäre es denn, wenn Sie mal nicht nur an sich denken würden?",Mr. Treeger,anger,804
9,803,"Ok, es tut mir leid.",Rachel,sadness,804
0,804,Hallo!,Ross,joy,805
1,804,Was ist das?,Ross,neutral,805
2,804,"Ach, ich weiß, das ist die Telefonnummer von dieser Frau!",Ross,neutral,805
3,804,"Oh, wie schön, da ist sie ja wieder, das ist eine Telefonnummer,",Ross,joy,805
4,804,"Keine supergroße Sache, obwohl das ja immerhin ihre Privatnummer ist.",Ross,surprise,805
5,804,Hoppla! Ha. Jetzt hätte ich doch fast die Nummer verloren!,Ross,joy,805
6,804,Da kriege ich von der reizenden Amanda die Nummer und ich lasse sie fallen.,Ross,anger,805
7,804,Danke.,Phoebe,neutral,805
0,805,"Ich weiß nicht, wie die geöffnet wurden!",Monica,surprise,806
1,805,"Ich weiß nicht, wie die geöffnet wurden!",Joey,surprise,806
2,805,"Ich glaub, dass Chandler es nie wieder schafft, mir was anzuvertrauen.",Monica,joy,806
3,805,"- Das ist von meinen Eltern gekommen. - Ja, was ist das?",Joey,joy,806
4,805,- Hey. Wie ist es gelaufen? - Was hat Tag gesagt?,Monica,neutral,806
5,805,"Ich glaube, das hat was mit Salami zu tun.",Joey,sadness,806
6,805,- Hey. Wie ist es gelaufen? - Was hat Tag gesagt?,Monica,sadness,806
7,805,- Hey. Wie ist es gelaufen? - Was hat Tag gesagt?,Joey,neutral,806
8,805,"Tag ist nicht der Vater, und Joey weiß es jetzt?",Rachel,sadness,806
9,805,Ich weiß es und ich freu mich so wahnsinnig auf dich.,Joey,joy,806
10,805,"Gratuliere, du hast nicht versucht, meinen BH zu öffnen.",Rachel,surprise,806
11,805,"Wirst du uns irgendwann verraten, wer der Vater ist?",Monica,neutral,806
12,805,"Natürlich, aber heute Abend ist mir nicht danach.",Rachel,neutral,806
13,805,"Egal, was der Vater sagt. Du sollst wissen, dass du nicht allein dastehst.",Joey,joy,806
14,805,- Wirklich nicht? - Nein.,Rachel,surprise,806
15,805,"Die Welt da draußen ist erschreckend, besonders für eine alleinstehende Mama.",Joey,fear,806
16,805,"Ich finde, wir hatten schon immer ein besonderes Verhältnis.",Joey,neutral,806
17,805,"- Rachel, willst du meine Frau werden? - Was?",Joey,joy,806
0,806,NOT FOUND,Rachel,neutral,807
1,806,"Wenn ich ihn nicht bekomme, bekommst du ihn auch nicht!",Joey,anger,807
0,807,Unglaublich. Das ist typisch für sie.,Monica,disgust,808
1,807,"Ich verstehe, aber vergiss eins nicht: Es wird eine Hochzeit gefeiert.",Chandler,neutral,808
2,807,Du wirst einen Blumenstrauß werfen. Wir werden in die Flitterwochen fahren.,Chandler,neutral,808
3,807,- Nach Paris. - Paris?,Monica,neutral,808
4,807,Wir machen einen Mondscheinspaziergang auf der Rue de la bla bla.,Chandler,neutral,808
5,807,Red doch weiter.,Monica,neutral,808
6,807,"und zwar nicht nur, weil es romantisch ist, sondern, weil ich es kann.",Chandler,joy,808
7,807,CHANDLER: Mmm.,Monica,joy,808
0,808,Ja. Schon wieder gewonnen.,Joey,joy,809
1,808,Ja. Schon wieder gewonnen.,Joey,joy,809
2,808,NOT FOUND,Joey,joy,809
3,808,"Jetzt schuldest du mir $500, mein Lieber!",Joey,joy,809
4,808,NOT FOUND,Joey,joy,809
5,808,Mann. $500.,Joey,joy,809
6,808,NOT FOUND,Joey,joy,809
7,808,Ich muss mal einkaufen gehen.,Joey,neutral,809
8,808,"Ich hätte gern eine Chance, mein Geld zurückzugewinnen.",Chandler,neutral,809
9,808,- Ernsthaft? - Oh ja.,Joey,surprise,809
10,808,- Ernsthaft? - Oh ja.,Chandler,anger,809
11,808,Na gut. Stell dich auf Schulden ein.,Joey,joy,809
12,808,NOT FOUND,Chandler,neutral,809
13,808,- Alles klar. - Bist du so weit?,Joey,neutral,809
14,808,"Nein, mich schlägt eben niemand.",Chandler,anger,809
15,808,"Das ist der Grund, weswegen nur die kleinen Männchen treten sollten.",Chandler,fear,809
0,809,MONICA: Wer ist das?,Monica,surprise,810
1,809,"Ich bin mutig,",Chandler,sadness,810
2,809,"Ich bin mutig,",Chandler,fear,810
3,809,"Ich bin mutig,",Chandler,fear,810
4,809,"Nein, nein, nein, nein.",Chandler,fear,810
5,809,"Sagen Sie mir doch erst, wer Sie sind.",Chandler,neutral,810
6,809,- Hi. - Hi.,Gary,joy,810
7,809,"- Wissen Sie, wie spät es ist? - Zeit für 'ne Praline.",Monica,neutral,810
8,809,"Meine Mitbewohnerin sagte, dass sie wie Himmelstropfen schmecken.",Gary,joy,810
9,809,Hast du gehört? Das sind kleine Himmelstropfen.,Monica,joy,810
10,809,Es ist jetzt 4 Uhr früh.,Chandler,neutral,810
11,809,"Also, kriege ich eine Praline?",Gary,neutral,810
12,809,"Tut mir leid, aber manche von uns müssen früh zur Arbeit gehen.",Chandler,neutral,810
13,809,Ich werde morgen früh den Korb wieder auffüllen.,Monica,sadness,810
14,809,- Sie wohnen in diesem Haus? - Mhm.,Gary,neutral,810
15,809,- Sie wohnen in diesem Haus? - Mhm.,Monica,neutral,810
16,809,"Mm. Eigenartig, Sie sind mir noch nie aufgefallen.",Gary,surprise,810
17,809,"Mm. Gute Nacht, Gary.",Chandler,neutral,810
0,810,"Aaron, lassen Sie mich gehen, der Kerl ist sturzbetrunken.",Joey,joy,811
1,810,"Es tut mir leid, so lange er anwesend und wach ist, werden wir weiterdrehen.",The Director,neutral,811
2,810,Sie haben nicht zufällig eine übergroße Gabel bei sich?,Richard,neutral,811
3,810,das war's. Wir sind fertig für heute.,Joey,neutral,811
4,810,Wir sind wirklich fertig?,Richard,surprise,811
5,810,- Sie waren unglaublich gut. - Sie waren auch ganz toll.,Joey,joy,811
6,810,NOT FOUND,Richard,neutral,811
7,810,Ihr Wagen steht draußen. Sie können fahren.,Joey,neutral,811
8,810,- Sie waren unglaublich gut. - Sie waren auch ganz toll.,Richard,joy,811
9,810,"Nein, nein, nein, wir müssen los.",Joey,fear,811
10,810,Ist das mein Hintern?,Richard,joy,811
0,811,- Sehen die aus wie die anderen? - Auf jeden Fall.,Monica,neutral,812
1,811,NOT FOUND,Phoebe,joy,812
2,811,NOT FOUND,Monica,neutral,812
3,811,NOT FOUND,Phoebe,neutral,812
4,811,NOT FOUND,Chandler,joy,812
5,811,- Bist du so weit? - Ja.,Monica,anger,812
8,811,Ich bin der glücklichste Mann der Welt.,Chandler,joy,812
9,811,- Und ich mache dich noch glücklicher. - Mhm-hm.,Monica,joy,812
10,811,"- Zeig mir die Ohrringe. - Ja, die Ohrringe.",Chandler,neutral,812
11,811,NOT FOUND,Monica,neutral,812
12,811,"Ich glaube, dein Supermann hat einen guten Geschmack.",Chandler,joy,812
13,811,Mein Supermann hat auch ansonsten so seine Vorzüge.,Monica,joy,812
14,811,NOT FOUND,Chandler,neutral,812
15,811,(TONLOS),Ross,neutral,812
0,812,"Ich weiß, da war kein Loch, aber das Bild hat mir gefallen.",Monica,neutral,813
1,812,NOT FOUND,Rachel,surprise,813
2,812,"Es muss einen Draht geben! Ich glaube, dass der Schalter einen Zweck erfüllt!",Monica,neutral,813
3,812,"Ich denke, dass der Schalter in deinem Kopf keinen Zweck mehr erfüllt!",Rachel,anger,813
4,812,Ich wollte den Verlauf des Drahtes verfolgen.,Monica,neutral,813
5,812,- Hast du es rausgefunden? - Nein.,Rachel,sadness,813
6,812,Er ist hinter der Fußleiste verschwunden.,Monica,neutral,813
7,812,- Grüß Mrs. Catrokis von mir. - Ich glaub's nicht!,Monica,neutral,813
8,812,- Grüß Mrs. Catrokis von mir. - Ich glaub's nicht!,Rachel,surprise,813
9,812,NOT FOUND,Mrs. Chatracus,neutral,813
10,812,"- MRS. CATROKIS: Hallo, Rachel. - Hallo, Mrs. Catrokis.",Rachel,neutral,813
0,813,"Das ist bloß eine Sache des Teamworks. Wir heben den Wagen ein bisschen an,",Ross,neutral,814
1,813,- Das kann doch gar nicht gut gehen. - Anheben und,Rachel,neutral,814
2,813,auf die Seite setzen.,Ross,joy,814
3,813,- Ok. Legen wir los. - ROSS: Konzentration.,Chandler,neutral,814
4,813,- Ok. Legen wir los. - ROSS: Konzentration.,Ross,joy,814
0,814,"Wir sind die Nächsten. Denk nach, was soll das hier nicht werden?",Joey,neutral,815
1,814,"- Na, so ein Werbespot-Chaos. - Ganz genau.",Carl,neutral,815
2,814,Was solltest du nicht tun?,Joey,neutral,815
3,814,"- Ich soll nicht reden, weil... - Warum redest du denn dann?",Carl,neutral,815
0,815,"Ich weiß natürlich, dass seine Gefühle für dich niemals verschwinden werden,",Monica,sadness,816
1,815,"Das verstehe ich natürlich, und es tut mir wirklich leid.",Janice,sadness,816
2,815,Ich werde gehen.,Janice,sadness,816
3,815,Ich wünsche dir ein ganz wundervolles Leben mit diesem Mann.,Janice,sadness,816
4,815,"ruf mich an, wenn die Geschichte danebengeht.",Janice,neutral,816
0,816,Ich habe meinen Hände-Zwilling gefunden!,Joey,joy,817
1,816,Hast du ein Glück!,Phoebe,neutral,817
2,816,NOT FOUND,Chandler,neutral,817
3,816,- Nein. - Sie wollte zu dir kommen.,Phoebe,surprise,817
4,816,Das eben war Joey.,Chandler,neutral,817
5,816,Aber wo ist sie? Das ist merkwürdig.,Phoebe,neutral,817
6,816,Vermutlich spricht sie mit Richard.,Chandler,neutral,817
7,816,Hör endlich damit auf!,Phoebe,anger,817
8,816,"Weißt du, was sie gesagt hat, nach dem Essen mit Richard?",Phoebe,neutral,817
9,816,Dass sie gar nichts für ihn empfunden hätte. Sie liebt dich.,Phoebe,neutral,817
10,816,Dass sie gar nichts für ihn empfunden hätte. Sie liebt dich.,Phoebe,sadness,817
11,816,- Wirklich? - Ja.,Chandler,surprise,817
12,816,Sie fühlt sich ganz mies. Sie möchte sich wieder versöhnen. Du musst sie finden.,Phoebe,anger,817
13,816,- Ok. - Gut.,Chandler,neutral,817
14,816,Ich sollte viel öfter Hüte tragen.,Phoebe,neutral,817
0,817,Warum sollte ich ihn vorstellen?,Monica,neutral,818
1,817,Ich bringe einen Mann mit und innerhalb von 5 Minuten,Monica,disgust,818
2,817,haben sie ihn zerpflückt wie Coyoten.,Monica,joy,818
3,817,NOT FOUND,Paula,neutral,818
4,817,"so schrecklich, wie du dir das vorstellst, ist es nicht.",Paula,neutral,818
5,817,Deine Freunde passen nur auf dich auf.,Paula,neutral,818
6,817,"Ich wünschte nur, ich würde mal einen nach Hause bringen, der ihnen gefällt.",Monica,sadness,818
7,817,"Die Wahrscheinlichkeit, dass das mal passiert ist noch geringer,",Paula,neutral,818
0,818,NOT FOUND,Chandler,surprise,819
1,818,"- So, ich werde gehen. - Gut. Bis dann.",Phoebe,neutral,819
2,818,"- Hi, Chandler. - Hi, mein Schatz.",Monica,neutral,819
3,818,Was hat das Geflüster zu bedeuten?,Chandler,neutral,819
4,818,Kann ich dir nicht sagen. Vertraulich.,Monica,neutral,819
5,818,Vertraulich? Eheleute sollten keinerlei Geheimnisse haben.,Chandler,anger,819
6,818,"Ich sage nichts. Ha, ha.",Monica,neutral,819
7,818,"Nein, das meine ich ernst. Ich habe wirklich kein Geheimnis vor dir.",Chandler,neutral,819
8,818,"Ach, nein? Erzähl mir, was Ross passiert ist, während der Zeit in Disneyland.",Monica,neutral,819
9,818,"Nein, das kann ich nicht.",Chandler,fear,819
10,818,"Wenn du's erzählst, sage ich, was Phoebe gesagt hat.",Monica,neutral,819
11,818,- Na gut. - Ok.,Chandler,neutral,819
12,818,- Na gut. - Ok.,Monica,neutral,819
13,818,"Ross, ähm, und ich fuhren nach Disneyland",Chandler,neutral,819
14,818,Hat er kotzen müssen?,Monica,disgust,819
15,818,"Ähm, Nancy Thompson, die hat mal mit Phoebe gearbeitet, wurde rausgeworfen.",Chandler,neutral,819
16,818,"Ähm, Nancy Thompson, die hat mal mit Phoebe gearbeitet, wurde rausgeworfen.",Monica,neutral,819
17,818,Und dafür habe ich die Disneylandstory verraten?,Chandler,joy,819
18,818,"Ja, genau, du hast leider verloren!",Monica,joy,819
0,819,"- Oh, hey! Wie war denn das Casting? - Hey.",Phoebe,joy,820
1,819,Wie bitte? Kennen wir uns?,Joey,neutral,820
2,819,"Sag mal, was soll das?",Phoebe,neutral,820
3,819,"Ich übe, andere nicht zu beachten, weil ich bald ein Filmstar werde!",Joey,surprise,820
4,819,"Oh, hast du die Rolle?",Phoebe,sadness,820
5,819,"- Noch nicht, aber das Casting lief gut! - Wofür hast du vorgesprochen?",Joey,joy,820
6,819,"Sag mal, was soll das?",Monica,neutral,820
7,819,Es geht um 3 italienische Brüder.,Joey,neutral,820
8,819,"Die kamen nach Amerika. Also, was richtig Klassisches.",Joey,joy,820
9,819,Der Regisseur gilt bereits als der nächst-nächste Martin Scorsese.,Joey,joy,820
10,819,Der nächst-nächste?,Phoebe,neutral,820
11,819,"So ein Typ aus Chicago, den nennt man den nächsten Martin Scorsese.",Joey,neutral,820
12,819,"Aber der nächste ist dann gleich der, den ich meine.",Joey,neutral,820
13,819,Hallo?,Joey,joy,820
14,819,Sie waren begeistert!,Joey,joy,820
15,819,- Ich glaube es nicht! - ESTELLE (AM TELEFON): <i>Aber eine Frage.</i>,Joey,joy,820
16,819,Im Ernst? Ich leihe mir doch immer solche Filme aus!,Joey,surprise,820
17,819,NOT FOUND,Phoebe,neutral,820
18,819,- Was ist passiert? - Ich muss nackt auftreten.,Joey,surprise,820
19,819,- Wow! - JOEY: Wie furchtbar.,Monica,surprise,820
20,819,- Meine Großmutter wird das sehen. - Großmutter wird stolz auf dich sein.,Joey,joy,820
21,819,- Meine Großmutter wird das sehen. - Großmutter wird stolz auf dich sein.,Phoebe,joy,820
0,820,Wir waren doch so viele Studenten. Du hast mich bestimmt nicht bemerkt.,Elizabeth,joy,821
1,820,"Doch, doch. Du saßt neben diesem 'Sleepy Sleeperson'.",Ross,surprise,821
2,820,Wer ist das?,Elizabeth,neutral,821
3,820,"Der Junge, der dir gegenübersaß, hieß 'Smelly von Brownshirt'.",Ross,neutral,821
4,820,"Der Junge, der dir gegenübersaß, hieß 'Smelly von Brownshirt'.",Ross,neutral,821
5,820,- Hattest du einen Spitznamen für mich? - Äh. Nein. Nein.,Elizabeth,neutral,821
6,820,- Hattest du einen Spitznamen für mich? - Äh. Nein. Nein.,Ross,neutral,821
7,820,Das ist nicht wahr. Wie hieß ich?,Elizabeth,surprise,821
8,820,'Lizzy McPretty' genannt.,Ross,neutral,821
9,820,"Oh, das ist ja wirklich süß!",Elizabeth,joy,821
10,820,NOT FOUND,Ross,joy,821
11,820,"Du hast gesagt, dass ich es vielleicht merkwürdig finden werde.",Ross,surprise,821
12,820,Aber jetzt ist alles in Ordnung.,Ross,neutral,821
13,820,- Dr. Geller! - Burt!,Burt,joy,821
14,820,- Dr. Geller! - Burt!,Ross,joy,821
0,821,"Wir haben wieder ein paar gute Absagen, da kannst du dran arbeiten.",Phoebe,neutral,822
1,821,"Oh. Ok, schieß los.",Joey,neutral,822
2,821,"Ok, ähm... Da wäre der Werbespot für den Zoo.",Phoebe,neutral,822
3,821,- Nicht gekriegt? - Nein.,Joey,neutral,822
4,821,"Sie sagten, dass du als menschliches Wesen einfach nicht glaubhaft wirkst.",Phoebe,joy,822
5,821,Recht vielen Dank. Und was noch?,Joey,neutral,822
6,821,"Ähm, die beim Off-Broadway-Theater sagten, du bist schön, aber dumm.",Phoebe,neutral,822
7,821,NOT FOUND,Joey,sadness,822
8,821,"- Oh. - Nein, das muss heißen: Schön dumm.",Phoebe,neutral,822
0,822,- ROSS: Hey! - Hallo.,All,neutral,823
1,822,ROSS: Was ist mit dem Verrückten?,Ross,neutral,823
2,822,Der ist wirklich knackig. Wir haben rumgeknutscht. Ah!,Phoebe,joy,823
3,822,"Phoebe, worauf lässt du dich da ein?",Rachel,surprise,823
4,822,Er macht diese Sachen nicht mehr. Er hat sie für mich aufgegeben. Ja.,Phoebe,neutral,823
5,822,"Dieser Kerl ist von deiner Schwester besessen. Wenn man so verrückt ist,",Rachel,disgust,823
6,822,Er hat mir sogar sein Nachtsichtgerät überlassen.,Phoebe,joy,823
7,822,"Du vertraust einem Mann, der ein Nachtsichtgerät hat?",Ross,surprise,823
8,822,Er verfolgt sie doch nicht mehr. Oder verfolgt er sie doch noch?,Phoebe,surprise,823
9,822,Wach auf und schnupper mal an dem Kontaktverbot.,Chandler,disgust,823
10,822,Was soll ich jetzt machen?,Phoebe,neutral,823
11,822,"Wenn du ihn wirklich so gern hast, dann vertraue ihm.",Monica,neutral,823
12,822,"Danke, Monica.",Phoebe,joy,823
13,822,Oder du verfolgst zur Abwechslung ihn.,Joey,neutral,823
14,822,"Ja, das würde ich auch machen. Vergiss meins.",Monica,surprise,823
0,823,"- Meine Mom hat die Zeitung geschickt. - Oh, zeig her. Juhu.",Monica,joy,824
1,823,Hey! Seht her!,Phoebe,joy,824
0,824,"- Sie ist doch nicht verrückt, oder? - Nein.",Joey,surprise,825
1,824,Warten Sie.,Monica,neutral,825
2,824,"Und, äh, wie geht's denn so?",Joey,neutral,825
0,825,NOT FOUND,Chandler,joy,826
1,825,NOT FOUND,Monica,joy,826
2,825,"Na, wie war's? Hat's euch gefallen?",Joey,neutral,826
3,825,Fast so gut wie das Stück mit den 2 nackten Frauen auf der Schaukel.,Chandler,joy,826
4,825,- Da habe ich nicht mitgespielt. - Ich weiß.,Joey,sadness,826
0,826,In meiner lebt der Geist einer alten Indianerin.,Phoebe,neutral,827
1,826,Dann kennst du das ja.,Monica,joy,827
2,826,"Der Briefträger war da, ich habe eure Post gebracht.",Phoebe,neutral,827
3,826,"- Gut, danke. - Was ist in dem Paket drin?",Monica,neutral,827
4,826,NOT FOUND,Phoebe,neutral,827
5,826,"Also, jetzt lach nicht gleich über mich, ok?",Monica,fear,827
6,826,NOT FOUND,Monica,neutral,827
7,826,"Ich habe diesen Werbespot gesehen, und ich schwöre, dass ich noch nie",Monica,neutral,827
8,826,Aber dann kam die Sache mit dem Beinwachs.,Monica,joy,827
11,826,Unglaublich! Ich will ein Waxine-Girl sein!,Phoebe,joy,827
12,826,Ich doch auch!,Monica,joy,827
13,826,"Weißt du auch genau, dass es nicht wehtut? Es muss doch wehtun!",Phoebe,fear,827
14,826,"Unsinn! Das sind organische Substanzen, die im Regenwald waren.",Monica,joy,827
15,826,"Da gibt's nur das Beste, ist doch klar!",Phoebe,neutral,827
0,827,FRAU: Aus dem Weg! Platz da! Platz!,Woman,anger,828
1,827,Entschuldigen Sie! Das hier ist sozusagen meine Maschine.,Rachel,joy,828
2,827,"Pech, jetzt steh ich hier.",Woman,disgust,828
3,827,Aber ich hab sie reserviert. Ich hab meine Sachen draufgestellt.,Rachel,anger,828
4,827,Das tut mir leid. Ist das Ihr Korb?,Woman,anger,828
5,827,Was?,Rachel,surprise,828
6,827,"Kein Schaum, keine Reservierung.",Woman,anger,828
7,827,- Was ist hier los? - Hi.,Ross,neutral,828
8,827,Diese hässliche Frau hat mir die Maschine weggenommen.,Rachel,disgust,828
9,827,Stand dein Korb oben drauf?,Ross,neutral,828
10,827,"Kein Schaum, keine Reservierung.",Rachel,neutral,828
11,827,NOT FOUND,Ross,neutral,828
12,827,"Kein Schaum, keine Reservierung.",Rachel,neutral,828
13,827,Diese Maschine hier benutzt meine Freundin.,Ross,anger,828
14,827,"He, he, he! Ihre Sachen waren da nicht drin!",Woman,neutral,828
15,827,"He, he, he! Wer zuerst kommt, mahlt zuerst!",Ross,anger,828
0,828,"dass es eine üble, ausbeuterische Firma ist.",Phoebe,anger,829
1,828,"Ich finde, dass es toll ist, hier zu arbeiten.",Receptionist,joy,829
2,828,"Ok, hören sie zu?",Phoebe,anger,829
0,829,NOT FOUND,Chandler,joy,830
1,829,NOT FOUND,Chandler,joy,830
2,829,NOT FOUND,Chandler,anger,830
3,829,(HUPT),Chandler,joy,830
4,829,NOT FOUND,Chandler,joy,830
5,829,(IMITIERT RENNWAGEN),Chandler,joy,830
6,829,Ok. Ich gehe schon.,Chandler,sadness,830
7,829,Mein Bett ist so langweilig.,Chandler,sadness,830
0,830,"Hast du nicht mitgekriegt, dass ich zum ersten Mal etwas tue, was mir wichtig ist?",Rachel,anger,831
1,830,"Hast du nicht mitgekriegt, dass ich zum ersten Mal etwas tue, was mir wichtig ist?",Rachel,anger,831
2,830,Natürlich.,Rachel,neutral,831
3,830,Wenn du das nicht verstehst...,Rachel,anger,831
4,830,NOT FOUND,Ross,anger,831
5,830,NOT FOUND,Ross,anger,831
6,830,"aber ich weiß nicht mehr, was ich machen soll.",Ross,sadness,831
7,830,Das weiß ich doch auch nicht.,Rachel,joy,831
0,831,- Hi. - CHANDLER: Hi.,Ross,anger,832
1,831,Entschuldigt die Verspätung. Habe ich was verpasst?,Ross,neutral,832
2,831,Edited at https://subtitletools.com,Phoebe,neutral,832
3,831,15? Deine persönliche Bestleistung!,Ross,surprise,832
4,831,- Wo warst du? - Ich hatte ein Rendezvous.,Phoebe,neutral,832
5,831,Ich habe im Zug auf dem Weg zu einem Museum eine Frau kennengelernt.,Ross,neutral,832
6,831,PHOEBE: Zu welchem Museum? CHANDLER: Wie lerntest du sie kennen?,Chandler,surprise,832
7,831,PHOEBE: Zu welchem Museum? CHANDLER: Wie lerntest du sie kennen?,Phoebe,neutral,832
8,831,"Nein, beantworte seine.",Phoebe,neutral,832
9,831,"Ich saß an der Tür, sodass sie an mir vorbeigehen musste,",Ross,joy,832
10,831,"Ich saß an der Tür, sodass sie an mir vorbeigehen musste,",Ross,joy,832
11,831,"Hast du dich so verspätet, weil du sie noch begraben musstest?",Chandler,sadness,832
12,831,"Nein, weil sie in Poughkeepsie wohnt.",Ross,neutral,832
13,831,"Die Frau ist klasse, aber sie wohnt zweieinhalb Stunden von hier entfernt.",Ross,joy,832
14,831,"Wie kann sie denn klasse sein, wenn sie in Poughkeepsie lebt?",Chandler,anger,832
15,831,"Wer ist hier der Blöde, hä?",Joey,joy,832
0,832,Das ist doch unmöglich! Das kann nicht Ross sein.,Monica,joy,833
1,832,Wieso gehört zu deiner Familie dieses Ungeheuer?,Chandler,neutral,833
2,832,Das kann er nicht machen!,Monica,anger,833
3,832,NOT FOUND,Monica,anger,833
4,832,"Hör mal, bitte, das ist nichts als Krach!",Monica,anger,833
5,832,Das ist nicht mal ein Lied.,Monica,anger,833
6,832,"Wenn du genau drauf achtest, dann hörst du es:",Chandler,neutral,833
0,833,"Oh, ich will auch!",Phoebe,surprise,834
1,833,Vielleicht wollen die Fotos uns eine Geschichte erzählen?,Monica,neutral,834
2,833,NOT FOUND,Rachel,neutral,834
3,833,Nun sitzt sie völlig nackt auf dem Pferd und ruft: 'Wo sind sie?',Rachel,neutral,834
4,833,"Sie wird sie nicht finden, wenn sie so im Gras liegt.",Monica,neutral,834
5,833,- das Kleid hochhoben und uns beugten? - RACHEL: Ja.,Phoebe,joy,834
6,833,PHOEBE: Oh. Ja.,Monica,neutral,834
7,833,Mit der Kleinen würde ich gern ausgehen.,Rachel,neutral,834
8,833,"Und sie weiß, wie man Feuer macht. Das ist doch praktisch.",Rachel,neutral,834
9,833,"Und sie weiß, wie man Feuer macht. Das ist doch praktisch.",Rachel,neutral,834
10,833,"Eins würde ich gern wissen. Wenn ihr euch eine von uns aussuchen müsstet,",Monica,neutral,834
11,833,- Ich weiß es nicht. - Ich auch nicht.,Rachel,neutral,834
12,833,- Ich weiß es nicht. - Ich auch nicht.,Monica,neutral,834
13,833,Rachel.,Phoebe,neutral,834
14,833,Was?,Monica,surprise,834
15,833,- Ich weiß es nicht. - Ich auch nicht.,Phoebe,neutral,834
0,834,"Ich wollte dir noch sagen, es tut mir leid, dass du verloren hast.",Monica,sadness,835
1,834,"Ich hab ihn gewinnen lassen, aber das darfst du ja nicht weitererzählen.",Chandler,neutral,835
2,834,"- Ha, ha. - Ist das dein Ernst, oder war das gelogen?",Monica,anger,835
3,834,"Oh ja. Also, Chandler hat mich gewinnen 'lassen'.",Chandler,neutral,835
